X,Y,OBJECTID,BusinessName,OwnerCorpName,LocationAddress,Unit,City,State,Zip,Phone,Website,MailingAddress,MailingCity,MailingState,MailingZip,NAICS,NAICS2Digit,BusinessActDesc,OpenDateInCity,HomeBasedBusiness,LicenseFiscalYear,LicenseNumber,IssueDate,Expiration,AddressPtID,Directions,MapCategory,MapCategory_Waze
-84.22515047204422,34.051145886989431,5821,Avocado Vegan Cafe and Juice Bar,"Udita Company, Inc.",11105 State Bridge Rd Suite 140,,Johns Creek,GA,30022,,,2765 Pine St  ,Duluth,GA,30096,722110,72,Full-Service Restaurants,2014-01-14T00:00:00.000Z,N,2019,20431,2019-01-08T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP135902,"http://maps.google.com/?daddr=11105 State Bridge Rd Suite 140 Johns Creek, GA 30022",Restaurants (Full-Service Dining),"FOOD_AND_DRINK,RESTAURANT"
-84.18811274676473,34.039105439999638,5822,"Aurora Digital Imaging, Ltd","Aurora Digital Imaging, Ltd.",165 Glenside Ln  ,,Johns Creek,GA,30097,,,165 Glenside Ln  ,Johns Creek,GA,30097,452990,45,All Other General Merchandise Stores,2006-12-01T00:00:00.000Z,Y,2018,20401,2018-04-06T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP125467,"http://maps.google.com/?daddr=165 Glenside Ln   Johns Creek, GA 30097",Boutiques & Gift Shops,SHOPPING_AND_SERVICES
-84.263018397040113,34.013380032797187,5823,Aulick Engineering LLC,Aulic Engineering LLC,125 Cupit Cls  ,,Johns Creek,GA,30022,,,2000 Airport Rd Suite 121,Atlanta,GA,30341,541330,54,Engineering Services,2015-01-21T00:00:00.000Z,Y,2019,20400,2019-01-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP103256,"http://maps.google.com/?daddr=125 Cupit Cls   Johns Creek, GA 30022","Construction, Supplies, & Trades",
-84.184483468089624,34.034571183003749,5824,"Audrey Bloom PhD, LLC","Audrey Bloom PhD, LLC",10475 Medlock Bridge Rd Suite 315,,Johns Creek,GA,30097,,http://www.johnscreekpsychology.com/bloom.html,10475 Medlock Bridge Rd Suite 315,Johns Creek,GA,30097,621330,62,Offices of Mental Health Practioners,2006-12-01T00:00:00.000Z,N,2018,20396,2018-04-18T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP133412,"http://maps.google.com/?daddr=10475 Medlock Bridge Rd Suite 315 Johns Creek, GA 30097",Medical,HOSPITAL_MEDICAL_CARE
-84.172934523211723,34.055826425055415,5825,Atlanta Vision Institute,Faroog Ashraf MD,11459 Johns Creek Pkwy Suite 100,,Johns Creek,GA,30097,,http://www.atlanta2020.com,11459 Johns Creek Pkwy Suite 100,Johns Creek,GA,30097,621111,62,Offices of Physicians (excp Mental Healt,2008-08-27T00:00:00.000Z,N,2018,20379,2018-07-25T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP135710,"http://maps.google.com/?daddr=11459 Johns Creek Pkwy Suite 100 Johns Creek, GA 30097",Medical,HOSPITAL_MEDICAL_CARE
-84.192165928696753,34.004134660915064,5826,Atlanta Athletic Club,Atlanta Athletic Club,1930 Bobby Jones Dr  ,,Johns Creek,GA,30097,770-448-2166,,1930 Bobby Jones Dr  ,Johns Creek,GA,30097,713910,71,Golf Courses and Country Clubs,2006-12-01T00:00:00.000Z,N,2018,20325,2018-02-07T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP123784,"http://maps.google.com/?daddr=1930 Bobby Jones Dr   Johns Creek, GA 30097",,
-84.158388737243854,34.050578713637478,5827,ATL Low Volt,JP Skye LLC,840 Olmsted Ln  ,,Johns Creek,GA,30097,,,,Johns Creek,GA,30097,238210,23,Electrical Contractors,2012-02-01T00:00:00.000Z,Y,2019,20319,2019-01-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP136426,"http://maps.google.com/?daddr=840 Olmsted Ln   Johns Creek, GA 30097","Construction, Supplies, & Trades",
-84.222191287928766,34.050605786773382,5828,Aruna Sastry,"SASTRY AND ASSOCIATES, INC.",11030 Jones Bridge Rd Suite 201,,Johns Creek,GA,30022,,,11030 Jones Bridge Rd Suite 201,Johns Creek,GA,30022,541330,54,Engineering Services,2006-12-01T00:00:00.000Z,N,2019,20269,2019-03-25T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP108387,"http://maps.google.com/?daddr=11030 Jones Bridge Rd Suite 201 Johns Creek, GA 30022",Business Management & Consulting,PROFESSIONAL_AND_PUBLIC
-84.173971285796782,34.043877839642981,5829,"Arthur James Solutions, LLC",Arthur James Solutions LLC,10630 Hawkhurst Way  ,,Johns Creek,GA,30097,,,10630 Hawkhurst Way  ,Johns Creek,GA,30097,238990,23,All Other Specialty Trade Contractors ,2014-01-13T00:00:00.000Z,Y,2018,20258,2018-03-07T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP126868,"http://maps.google.com/?daddr=10630 Hawkhurst Way   Johns Creek, GA 30097","Construction, Supplies, & Trades",
-84.200065209614621,34.079189562290225,5830,Arena Home Inspections,"Arena, Robert",12310 Stevens Creek Dr  ,,Johns Creek,GA,30005,,,12310 Stevens Creek Dr  ,Johns Creek,GA,30005,238990,23,All Other Specialty Trade Contractors ,2008-02-28T00:00:00.000Z,Y,2019,20219,2019-01-08T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP105231,"http://maps.google.com/?daddr=12310 Stevens Creek Dr   Johns Creek, GA 30005","Construction, Supplies, & Trades",
-84.167840722103008,34.036796130171254,5831,Archline Construction (Electric),"Archline Construction, Inc",740 Creek Wind Ct  ,,Johns Creek,GA,30097,,,740 Creek Wind Ct  ,Johns Creek,GA,30097,238210,23,Electrical Contractors,2013-03-08T00:00:00.000Z,Y,2018,20214,2018-01-01T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP128246,"http://maps.google.com/?daddr=740 Creek Wind Ct   Johns Creek, GA 30097","Construction, Supplies, & Trades",
-84.172751457747836,34.062465868670103,5832,ARC-PA,ARC-PA,12000 Findley Rd Suite 275,,Johns Creek,GA,30097,,,12000 Findley Rd Suite 275,Johns Creek,GA,30097,611710,61,Educational Support Services,2006-03-01T00:00:00.000Z,N,2018,20210,2018-01-01T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP137745,"http://maps.google.com/?daddr=12000 Findley Rd Suite 275 Johns Creek, GA 30097",Community Organizations & Government,"COLLEGE_UNIVERSITY,GOVERNMENT,ORGANIZATION_OR_ASSOCIATION"
-84.251003379570164,34.020682408369531,5833,"Ararat Construction, Inc","Baghdasaryan, Zhora",9842 Talisman Dr  ,,Johns Creek,GA,30022,,,9842 Talisman Dr  ,Johns Creek,GA,30022,236220,23,Commercial and Institutional Building Construction,2006-12-01T00:00:00.000Z,Y,2019,20206,2019-02-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP110354,"http://maps.google.com/?daddr=9842 Talisman Dr   Johns Creek, GA 30022","Construction, Supplies, & Trades",
-84.215999451070843,34.037544721727762,5834,"Aquaforce, Inc",Aquaforce Inc.,10515 Bridgemor Dr  ,,Johns Creek,GA,30022,,,10515 Bridgemor Dr  ,Johns Creek,GA,30022,561790,56,Other Services to Buildings & Dwellings,2007-01-01T00:00:00.000Z,Y,2018,20195,2018-01-01T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP115946,"http://maps.google.com/?daddr=10515 Bridgemor Dr   Johns Creek, GA 30022",Real Estate,"PROFESSIONAL_AND_PUBLIC,LODGING,OTHER"
-84.272932122932104,34.013580724571113,5835,"Apower Solutions, Inc",Apower Solutions Inc.,9590 Rod Rd  ,,Johns Creek,GA,30022,,,,Roswell,GA,30076,561499,56,All Other Business Support Services,2007-01-01T00:00:00.000Z,Y,2019,20183,2019-02-15T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP100708,"http://maps.google.com/?daddr=9590 Rod Rd   Johns Creek, GA 30022",Business Management & Consulting,PROFESSIONAL_AND_PUBLIC
-84.204589563359647,34.071180256568454,5836,Aparna's Dance Academy,Aparna Sharma,11950 Jones Bridge Rd Suite 110,,Johns Creek,GA,30005,,,11950 Jones Bridge Rd Suite 110,Johns Creek,GA,30005,711120,71,Dance Companies,2007-12-01T00:00:00.000Z,N,2018,20170,2018-03-29T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP133578,"http://maps.google.com/?daddr=11950 Jones Bridge Rd Suite 110 Johns Creek, GA 30005",Community Organizations & Government,"COLLEGE_UNIVERSITY,GOVERNMENT,ORGANIZATION_OR_ASSOCIATION"
-84.176936641973896,34.050599535740922,5837,Another Broken Egg Cafe,Another Broken Egg Cafe,11030 Medlock Bridge Rd Suite 110,,Johns Creek,GA,30097,,,1200 Camellia Blvd Suite 202,Lafayette,LA,70508,722110,72,Full-Service Restaurants,2014-10-01T00:00:00.000Z,N,2019,20148,2019-02-22T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP133522,"http://maps.google.com/?daddr=11030 Medlock Bridge Rd Suite 110 Johns Creek, GA 30097",Restaurants (Full-Service Dining),"FOOD_AND_DRINK,RESTAURANT"
-84.224863901145653,34.05861069576747,5838,Annette Herrmann Originals,"DiMarco, Annette",780 Milton Oaks Dr  ,,Johns Creek,GA,30022,,,780 Milton Oaks Dr  ,Johns Creek,GA,30022,453220,45,"Gift, Novelty and Souvenir Stores",2010-03-02T00:00:00.000Z,Y,2019,20144,2019-03-25T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP113369,"http://maps.google.com/?daddr=780 Milton Oaks Dr   Johns Creek, GA 30022",Boutiques & Gift Shops,SHOPPING_AND_SERVICES
-84.186276264390685,34.040255866643015,5839,"America Insurance Brokers, Inc.","America Insurance Brokers, Inc.",9810 Medlock Bridge Rd Suite A105,,Johns Creek,GA,30097,,,9810 Medlock Bridge Rd Suite A105,Johns Creek,GA,30097,524210,52,Insurance Agencies and Brokerages,2011-02-16T00:00:00.000Z,N,2019,20015,2019-01-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,,"http://maps.google.com/?daddr=9810 Medlock Bridge Rd Suite A105 Johns Creek, GA 30097",Financial,"ATM,BANK_FINANCIAL"
-84.266581847716964,34.026908998650569,5840,"All in All Productions, Inc","All In All Productions, Inc.",10000 Piney Ridge Walk  ,,Johns Creek,GA,30022,,,10000 Piney Ridge Walk  ,Johns Creek,GA,30022,512240,51,Sound Recording Studios,2008-01-04T00:00:00.000Z,Y,2018,19870,2018-03-29T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP103209,"http://maps.google.com/?daddr=10000 Piney Ridge Walk   Johns Creek, GA 30022",Arts & Entertainment,"ART_GALLERY,ARTS_AND_CRAFTS,CULTURE_AND_ENTERTAINEMENT,MOVIE_THEATER,PERFORMING_ARTS_VENUE,THEATER"
-84.210871704311586,34.06448904991786,5841,Alexander Spine Center,Renew Health And Physical Med,11705 Jones Bridge Rd Suite D101,,Johns Creek,GA,30005,678-888-2426,,11705 Jones Bridge Rd Suite D101,Johns Creek,GA,30005,621399,62,Offices of All Other Misc Health Practit,2015-01-27T00:00:00.000Z,N,2018,19846,2018-03-21T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP136671,"http://maps.google.com/?daddr=11705 Jones Bridge Rd Suite D101 Johns Creek, GA 30005",Medical,HOSPITAL_MEDICAL_CARE
-84.15771230852458,34.061015308722851,5842,Alessio's Restaurant & Pizzeria,"CMP Two, LLC",6955 McGinnis Ferry Rd Suite 101,,Johns Creek,GA,30097,,,6955 McGinnis Ferry Rd Suite 101,Johns Creek,GA,30097,722110,72,Full-Service Restaurants,2013-03-01T00:00:00.000Z,N,2019,19841,2019-03-08T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP108392,"http://maps.google.com/?daddr=6955 McGinnis Ferry Rd Suite 101 Johns Creek, GA 30097",Restaurants (Full-Service Dining),"FOOD_AND_DRINK,RESTAURANT"
-84.171093168756542,34.055277184531086,5843,Alcon Laboratories - JCM,"Alcon Laboratories, Inc.",11460 Johns Creek Pkwy  ,,Johns Creek,GA,30097,,http://www.alcon.com,6201 South Fwy  ,Fort Worth,TX,76134,339115,33,Ophthalmic Goods Manufacturing,2014-01-01T00:00:00.000Z,N,2018,19830,2018-02-21T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP126835,"http://maps.google.com/?daddr=11460 Johns Creek Pkwy   Johns Creek, GA 30097",Manufacturing,"PROFESSIONAL_AND_PUBLIC,OTHER"
-84.242612047600446,34.037209635265803,5844,Alan's Hang Ups,"Gilley, Alan",160 Colony Run  ,,Johns Creek,GA,30022,,http://www.alanshangups.com,160 Colony Run  ,Johns Creek,GA,30022,238990,23,All Other Specialty Trade Contractors ,2006-12-01T00:00:00.000Z,Y,2019,19817,2019-03-20T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP111464,"http://maps.google.com/?daddr=160 Colony Run   Johns Creek, GA 30022","Construction, Supplies, & Trades",
-84.151241437361008,34.047045675929922,5845,Affordable Internet Solutions,Affordable Internet Solutions,11005 Chandon Way  ,,Johns Creek,GA,30097,,,11005 Chandon Way  ,Johns Creek,GA,30097,541613,54,Marketing Consulting Services,2006-12-01T00:00:00.000Z,Y,2019,19763,2019-03-15T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP101364,"http://maps.google.com/?daddr=11005 Chandon Way   Johns Creek, GA 30097",Business Management & Consulting,PROFESSIONAL_AND_PUBLIC
-84.225614285430495,34.055090000671143,5846,Acute Systems,Acute Systems LLC,575 Willowbrook Run  ,,Johns Creek,GA,30022,,,575 Willowbrook Run  ,Johns Creek,GA,30022,541512,54,Computer Systems Design Services,2015-01-02T00:00:00.000Z,Y,2018,19697,2018-01-19T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP113749,"http://maps.google.com/?daddr=575 Willowbrook Run   Johns Creek, GA 30022",Software Development & IT,PROFESSIONAL_AND_PUBLIC
-84.25009086815858,34.005540795486567,5847,"Actnow Media, Inc",Actnow Media Inc.,1225 Stuart Rdg  ,,Johns Creek,GA,30022,,,1225 Stuart Rdg  ,Johns Creek,GA,30022,454111,45,Internet Shopping ,2006-12-01T00:00:00.000Z,Y,2019,19695,2019-01-25T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP107497,"http://maps.google.com/?daddr=1225 Stuart Rdg   Johns Creek, GA 30022",Boutiques & Gift Shops,SHOPPING_AND_SERVICES
-84.175775755686701,34.045539540899192,5848,Active Care Atlanta,"JL Health Center, LLC",6290 Abbotts Bridge Rd Suite 204,,Johns Creek,GA,30097,,http://www.drleechiro.com,6290 Abbotts Bridge Rd Suite 204,Johns Creek,GA,30097,621310,62,Offices of Chiropractors,2009-10-07T00:00:00.000Z,N,2018,19694,2018-04-12T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP126999,"http://maps.google.com/?daddr=6290 Abbotts Bridge Rd Suite 204 Johns Creek, GA 30097",Medical,HOSPITAL_MEDICAL_CARE
-84.233226447631139,34.010805519930194,5849,Accessories Etcetera,Accessories Etcetera,4325 Pemberton Cv  ,,Johns Creek,GA,30022,,,4325 Pemberton Cv  ,Johns Creek,GA,30022,453220,45,"Gift, Novelty and Souvenir Stores",2007-01-05T00:00:00.000Z,Y,2018,19653,2018-04-06T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP114653,"http://maps.google.com/?daddr=4325 Pemberton Cv   Johns Creek, GA 30022",Boutiques & Gift Shops,SHOPPING_AND_SERVICES
-84.176983963065496,34.032417934420039,5850,Accents Events & Interiors,Accents Events & Interiors,703 Henley Fields Cir  ,,Johns Creek,GA,30097,,,703 Henley Fields Cir  ,Johns Creek,GA,30097,812990,81,All Other Personal Services,2011-09-15T00:00:00.000Z,Y,2019,19650,2019-01-08T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP127392,"http://maps.google.com/?daddr=703 Henley Fields Cir   Johns Creek, GA 30097",Beauty & Spas,PERSONAL_CARE
-84.271989630331532,34.017335488167866,5851,"About Enterprises, Inc","About Enterprises, Inc.",3020 Leeds Garden Ln  ,,Johns Creek,GA,30022,,,3020 Leeds Garden Ln  ,Johns Creek,GA,30022,541611,54,Administrative Management & General Mgmt,2014-05-02T00:00:00.000Z,Y,2019,19634,2019-03-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP106515,"http://maps.google.com/?daddr=3020 Leeds Garden Ln   Johns Creek, GA 30022",Business Management & Consulting,PROFESSIONAL_AND_PUBLIC
-84.165612196838254,34.065236438419603,5852,Able Engineering Services,"Crown Energy Services, Inc",11695 Johns Creek Pkwy Building 100-423,,Johns Creek,GA,30097,,,251 Little Falls Dr  ,Wilmington,DE,19808,238990,23,All Other Specialty Trade Contractors ,2011-07-26T00:00:00.000Z,N,2018,19630,2018-01-01T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP127761,"http://maps.google.com/?daddr=11695 Johns Creek Pkwy Building 100-423 Johns Creek, GA 30097","Construction, Supplies, & Trades",
-84.22449677678506,34.043108721907572,5853,A Plus Tree Service,"A Plus Ground Services, Inc.",550 Oak Landing Dr  ,,Johns Creek,GA,30022,,,550 Oak Landing Dr  ,Johns Creek,GA,30022,561730,56,Landscaping Services,2010-01-01T00:00:00.000Z,Y,2018,19580,2018-04-12T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP114405,"http://maps.google.com/?daddr=550 Oak Landing Dr   Johns Creek, GA 30022","Construction, Supplies, & Trades",
-84.226692082003993,34.040770722558165,5854,# 1 A 1 Johns Creek DUI & DDS,"A-1 DUI & Defensive Driving School, Inc",5805 State Bridge Rd Suite V,,Johns Creek,GA,30097,,,255 Langley  Dr  ,Lawrenceville,GA,30046,611699,61,All Other Miscellaneous Schools & Instrt,2012-02-07T00:00:00.000Z,N,2018,19547,2018-08-29T00:00:00.000Z,2018-12-31T00:00:00.000Z,,"http://maps.google.com/?daddr=5805 State Bridge Rd Suite V Johns Creek, GA 30097","Daycare, Home Care, & Tutoring",
-84.184507793521988,34.035153889708297,3001,Star Education Center,Star Education Center,10475 Medlock Bridge Rd Suite 515,,Johns Creek,GA,30097,,http://www.morningstardance.com/stareducation.html,10475 Medlock Bridge Rd Suite 515,Johns Creek,GA,30097,611691,61,Exam Preparation and Tutoring,2011-08-15T00:00:00.000Z,N,2018,29853,2018-04-06T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP133232,"http://maps.google.com/?daddr=10475 Medlock Bridge Rd Suite 515 Johns Creek, GA 30097","Daycare, Home Care, & Tutoring",
-84.184507820965862,34.035284982030014,3002,"Fisher Engineering, Inc",Fisher Engineering Inc.,10475 Medlock Bridge Rd Suite 520,,Johns Creek,GA,30097,,,10475 Medlock Bridge Rd Suite 520,Johns Creek,GA,30097,541330,54,Engineering Services,2008-03-31T00:00:00.000Z,N,2019,23273,2019-02-15T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP133233,"http://maps.google.com/?daddr=10475 Medlock Bridge Rd Suite 520 Johns Creek, GA 30097",Business Management & Consulting,PROFESSIONAL_AND_PUBLIC
-84.184507820965862,34.035284982030014,3003,"Fisher Engineering, Inc",Fisher Engineering Inc.,10475 Medlock Bridge Rd Suite 520,,Johns Creek,GA,30097,,,10475 Medlock Bridge Rd Suite 520,Johns Creek,GA,30097,541330,54,Engineering Services,2008-03-31T00:00:00.000Z,N,2018,23273,2018-02-28T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP133233,"http://maps.google.com/?daddr=10475 Medlock Bridge Rd Suite 520 Johns Creek, GA 30097",Business Management & Consulting,PROFESSIONAL_AND_PUBLIC
-84.184512036514306,34.03545319419036,3004,Alltop School,"Alltop, Inc.",10475 Medlock Bridge Rd Suite 505,,Johns Creek,GA,30097,,http://www.alltopschool.com,10475 Medlock Bridge Rd Suite 505,Johns Creek,GA,30097,611691,61,Exam Preparation and Tutoring,2011-05-01T00:00:00.000Z,N,2019,19921,2019-02-25T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP133234,"http://maps.google.com/?daddr=10475 Medlock Bridge Rd Suite 505 Johns Creek, GA 30097","Daycare, Home Care, & Tutoring",
-84.184512036514306,34.03545319419036,3005,Alltop School,"Alltop, Inc.",10475 Medlock Bridge Rd Suite 505,,Johns Creek,GA,30097,,http://www.alltopschool.com,10475 Medlock Bridge Rd Suite 505,Johns Creek,GA,30097,611691,61,Exam Preparation and Tutoring,2011-05-01T00:00:00.000Z,N,2018,19921,2018-03-29T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP133234,"http://maps.google.com/?daddr=10475 Medlock Bridge Rd Suite 505 Johns Creek, GA 30097","Daycare, Home Care, & Tutoring",
-84.184512062881467,34.035584283800993,3006,Pediatric Dentistry of Johns Creek,James Hicks DMD MS,10475 Medlock Bridge Rd Suite 501,,Johns Creek,GA,30097,678-822-9818,http://www.pdjohnscreek.com,10475 Medlock Bridge Rd Suite 501,Johns Creek,GA,30097,621210,62,Offices of Dentists,2013-07-08T00:00:00.000Z,N,2019,27982,2019-02-08T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP133235,"http://maps.google.com/?daddr=10475 Medlock Bridge Rd Suite 501 Johns Creek, GA 30097",Medical,HOSPITAL_MEDICAL_CARE
-84.184512062881467,34.035584283800993,3007,Pediatric Dentistry of Johns Creek,James Hicks DMD MS,10475 Medlock Bridge Rd Suite 501,,Johns Creek,GA,30097,678-822-9818,http://www.pdjohnscreek.com,10475 Medlock Bridge Rd Suite 501,Johns Creek,GA,30097,621210,62,Offices of Dentists,2013-07-08T00:00:00.000Z,N,2018,27982,2018-02-15T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP133235,"http://maps.google.com/?daddr=10475 Medlock Bridge Rd Suite 501 Johns Creek, GA 30097",Medical,HOSPITAL_MEDICAL_CARE
-84.184681516796189,34.036140912514647,3008,"Donnie R. Sloan, Jr.",Donnie R. Sloan Jr.,10475 Medlock Bridge Rd Suite 820,,Johns Creek,GA,30097,,http://www.dfslaw.com,10475 Medlock Bridge Rd Suite 820,Johns Creek,GA,30097,541110,54,Offices of Lawyers,2006-12-01T00:00:00.000Z,N,2018,22669,2018-04-06T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP133236,"http://maps.google.com/?daddr=10475 Medlock Bridge Rd Suite 820 Johns Creek, GA 30097",Legal,"PROFESSIONAL_AND_PUBLIC,OTHER"
-84.184681516796189,34.036140912514647,3009,"Donnie R. Sloan, Jr.",Donnie R. Sloan Jr.,10475 Medlock Bridge Rd Suite 820,,Johns Creek,GA,30097,,http://www.dfslaw.com,10475 Medlock Bridge Rd Suite 820,Johns Creek,GA,30097,541110,54,Offices of Lawyers,2006-12-01T00:00:00.000Z,N,2019,22669,2019-03-25T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP133236,"http://maps.google.com/?daddr=10475 Medlock Bridge Rd Suite 820 Johns Creek, GA 30097",Legal,"PROFESSIONAL_AND_PUBLIC,OTHER"
-84.184681516796189,34.036140912514647,3010,Stephen P. Fuller,Stephen P. Fuller,10475 Medlock Bridge Rd Suite 820,,Johns Creek,GA,30097,,http://www.dfslaw.com,10475 Medlock Bridge Rd Suite 820,Johns Creek,GA,30097,541110,54,Offices of Lawyers,2006-12-01T00:00:00.000Z,N,2018,29898,2018-04-06T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP133236,"http://maps.google.com/?daddr=10475 Medlock Bridge Rd Suite 820 Johns Creek, GA 30097",Legal,"PROFESSIONAL_AND_PUBLIC,OTHER"
-84.184681516796189,34.036140912514647,3011,Stephen P. Fuller,Stephen P. Fuller,10475 Medlock Bridge Rd Suite 820,,Johns Creek,GA,30097,,http://www.dfslaw.com,10475 Medlock Bridge Rd Suite 820,Johns Creek,GA,30097,541110,54,Offices of Lawyers,2006-12-01T00:00:00.000Z,N,2019,29898,2019-03-25T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP133236,"http://maps.google.com/?daddr=10475 Medlock Bridge Rd Suite 820 Johns Creek, GA 30097",Legal,"PROFESSIONAL_AND_PUBLIC,OTHER"
-84.268341150482996,34.023531724422796,3012,JC Pet Shoppe,JC Pet Shoppe,9925 Haynes Bridge Rd Suite 210,,Johns Creek,GA,30022,770-664-5700,http://www.jcpetshoppe.com,9925 Haynes Bridge Rd Suite 210,Johns Creek,GA,30022,812910,81,Pet Care (excp Veterinary) Services,2018-01-01T00:00:00.000Z,N,2019,33652,2019-03-01T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP133215,"http://maps.google.com/?daddr=9925 Haynes Bridge Rd Suite 210 Johns Creek, GA 30022",Pets,"PET_STORE,VETERINARIAN_SERVICES"
-84.268341150482996,34.023531724422796,3013,JC Pet Shoppe,JC Pet Shoppe,9925 Haynes Bridge Rd Suite 210,,Johns Creek,GA,30022,770-664-5700,http://www.jcpetshoppe.com,9925 Haynes Bridge Rd Suite 210,Johns Creek,GA,30022,812910,81,Pet Care (excp Veterinary) Services,2018-01-01T00:00:00.000Z,N,2018,33652,2018-01-01T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP133215,"http://maps.google.com/?daddr=9925 Haynes Bridge Rd Suite 210 Johns Creek, GA 30022",Pets,"PET_STORE,VETERINARIAN_SERVICES"
-84.268269522452854,34.023529398842172,3014,Argan Salon & Spa,"Argan Salon & Spa, LLC",9925 Haynes Bridge Rd Suite 230,,Johns Creek,GA,30022,,http://www.hossalon.com,9925 Haynes Bridge Rd Suite 230,Johns Creek,GA,30022,812112,81,Beauty Salons,2011-10-31T00:00:00.000Z,N,2018,20223,2018-03-26T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP133207,"http://maps.google.com/?daddr=9925 Haynes Bridge Rd Suite 230 Johns Creek, GA 30022",Beauty & Spas,PERSONAL_CARE
-84.268206491724641,34.023529449998726,3015,Wood Animal Hospital,"Wood, Kristie",9925 Haynes Bridge Rd Suite 300,,Johns Creek,GA,30022,,http://www.woodanimalhospital.com,9925 Haynes Bridge Rd Suite 300,Johns Creek,GA,30022,541940,54,Veterinary Services,2011-05-16T00:00:00.000Z,N,2018,31543,2018-03-07T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP133218,"http://maps.google.com/?daddr=9925 Haynes Bridge Rd Suite 300 Johns Creek, GA 30022",Pets,"PET_STORE,VETERINARIAN_SERVICES"
-84.268206491724641,34.023529449998726,3016,Wood Animal Hospital,"Wood, Kristie",9925 Haynes Bridge Rd Suite 300,,Johns Creek,GA,30022,,http://www.woodanimalhospital.com,9925 Haynes Bridge Rd Suite 300,Johns Creek,GA,30022,541940,54,Veterinary Services,2011-05-16T00:00:00.000Z,N,2019,31543,2019-03-08T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP133218,"http://maps.google.com/?daddr=9925 Haynes Bridge Rd Suite 300 Johns Creek, GA 30022",Pets,"PET_STORE,VETERINARIAN_SERVICES"
-84.268140579413469,34.023423828502438,3017,"WLMD Atlanta, LLC",WLMD Atlanta LLC,9925 Haynes Bridge Rd Suite 320,,Johns Creek,GA,30022,,,9925 Haynes Bridge Rd Suite 320,Johns Creek,GA,30022,621111,62,Offices of Physicians (excp Mental Healt,2007-01-01T00:00:00.000Z,N,2018,31516,2018-02-21T00:00:00.000Z,2018-12-31T00:00:00.000Z,AP133224,"http://maps.google.com/?daddr=9925 Haynes Bridge Rd Suite 320 Johns Creek, GA 30022",Medical,HOSPITAL_MEDICAL_CARE
-84.268140579413469,34.023423828502438,3018,"WLMD Atlanta, LLC",WLMD Atlanta LLC,9925 Haynes Bridge Rd Suite 320,,Johns Creek,GA,30022,,,9925 Haynes Bridge Rd Suite 320,Johns Creek,GA,30022,621111,62,Offices of Physicians (excp Mental Healt,2007-01-01T00:00:00.000Z,N,2019,31516,2019-03-08T00:00:00.000Z,2019-12-31T00:00:00.000Z,AP133224,"http://maps.google.com/?daddr=9925 Haynes Bridge Rd Suite 320 Johns Creek, GA 30022",Medical,HOSPITAL_MEDICAL_CARE
